CustomerKey,AltCustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
21147,11147,Ernest,Wu,2/5/1939 0:00,M,M,ernest6@adventure-works.com,60000,2,Graduate Degree,Management,1,1,1832 RiverRock Dr,11/13/2001 0:00,0-1 Miles
21148,11148,Ross,Vazquez,8/16/1941 0:00,M,M,ross32@adventure-works.com,40000,2,Bachelors,Management,1,2,1201 Paso Del Rio Way,9/8/2003 0:00,5-10 Miles
21149,11149,Theodore,Gill,4/20/1941 0:00,M,M,theodore14@adventure-works.com,40000,2,Bachelors,Management,1,2,9120 Pinewood Court,12/6/2003 0:00,0-1 Miles
21150,11150,Russell,Shen,3/15/1941 0:00,S,M,russell6@adventure-works.com,40000,2,Bachelors,Management,1,2,4755 Easley Drive,9/28/2003 0:00,5-10 Miles
21151,11151,Melinda,Gill,2/25/1942 0:00,S,F,melinda9@adventure-works.com,60000,2,Graduate Degree,Management,0,1,805 Rainier Dr.,11/15/2001 0:00,0-1 Miles
21152,11152,James,Williams,1/10/1976 0:00,S,M,james77@adventure-works.com,40000,0,High School,Skilled Manual,1,2,6827 Seagull Court,7/13/2003 0:00,5-10 Miles
21153,11153,Angela,James,6/23/1976 0:00,M,F,angela34@adventure-works.com,40000,0,High School,Skilled Manual,1,2,8877 Weatherly Drive,9/30/2003 0:00,5-10 Miles
21154,11154,Megan,Walker,8/21/1976 0:00,S,F,megan25@adventure-works.com,40000,0,Partial College,Skilled Manual,1,1,6898 Holiday Hills,7/14/2003 0:00,5-10 Miles
21155,11155,Hunter,Robinson,1/26/1976 0:00,S,M,hunter50@adventure-works.com,40000,0,Partial College,Skilled Manual,0,1,8356 Mori Court,7/10/2003 0:00,1-2 Miles
21156,11156,Maria,Roberts,2/7/1976 0:00,S,F,maria47@adventure-works.com,40000,0,Partial College,Skilled Manual,0,1,9452 Mariposa Ct.,7/12/2003 0:00,1-2 Miles
21157,11157,Hannah,Long,6/11/1975 0:00,M,F,hannah32@adventure-works.com,40000,0,High School,Skilled Manual,1,2,1832 Preston Ct.,1/25/2004 0:00,5-10 Miles
21158,11158,Jason,Wright,10/8/1975 0:00,S,M,jason46@adventure-works.com,40000,0,High School,Skilled Manual,1,2,6771 Bundros Court,7/23/2003 0:00,5-10 Miles
21159,11159,Brianna,Hughes,9/17/1975 0:00,S,F,brianna57@adventure-works.com,40000,0,High School,Skilled Manual,0,2,6793 Bonifacio St.,3/11/2004 0:00,1-2 Miles
21160,11160,Maurice,Tang,1/8/1974 0:00,S,M,maurice4@adventure-works.com,40000,0,Partial College,Skilled Manual,0,1,2886 Chaparral Court,8/25/2003 0:00,5-10 Miles
21161,11161,Emily,Wood,4/22/1974 0:00,S,F,emily27@adventure-works.com,40000,0,Partial College,Skilled Manual,0,1,1562 Black Walnut,12/3/2003 0:00,1-2 Miles
21162,11162,Chase,Cox,3/5/1974 0:00,S,M,chase10@adventure-works.com,40000,0,Partial College,Skilled Manual,1,1,P.O. Box 8070,8/22/2003 0:00,5-10 Miles
21163,11163,Gabriel,Wang,12/20/1974 0:00,M,M,gabriel21@adventure-works.com,40000,0,Partial College,Skilled Manual,1,1,8002 Crane Court,11/2/2003 0:00,5-10 Miles
21164,11164,Devin,Brooks,5/5/1974 0:00,S,M,devin63@adventure-works.com,40000,0,Partial College,Skilled Manual,0,1,4231 Highland Dr.,10/29/2003 0:00,1-2 Miles
21165,11165,Jocelyn,Alexander,7/18/1973 0:00,M,F,jocelyn18@adventure-works.com,60000,0,Partial College,Skilled Manual,0,1,3376 Bank Way,11/26/2003 0:00,1-2 Miles
21166,11166,Ashley,Martinez,4/24/1972 0:00,S,F,ashley18@adventure-works.com,70000,0,Partial College,Skilled Manual,0,2,6993 Whyte Park Ave.,4/16/2004 0:00,0-1 Miles
21167,11167,Jasmine,Barnes,8/1/1972 0:00,S,F,jasmine43@adventure-works.com,80000,0,Bachelors,Management,0,1,9183 Via Del Sol,7/11/2003 0:00,0-1 Miles
21168,11168,David,Rodriguez,5/15/1968 0:00,S,M,david83@adventure-works.com,80000,0,Bachelors,Management,0,1,38 Shangri-la Rd.,7/19/2003 0:00,0-1 Miles
21169,11169,Bryce,Richardson,6/22/1968 0:00,M,M,bryce8@adventure-works.com,90000,4,Bachelors,Management,1,1,1841 Blackwood Drive,11/27/2003 0:00,0-1 Miles
21170,11170,Carol,Howard,2/5/1968 0:00,M,F,carol5@adventure-works.com,90000,4,Bachelors,Management,1,1,6281 Edward Ave,2/27/2004 0:00,0-1 Miles
21171,11171,Jonathan,Hill,10/9/1967 0:00,S,M,jonathan43@adventure-works.com,100000,1,Bachelors,Management,1,2,3731 Chinquapin Ct,2/20/2002 0:00,1-2 Miles
21172,11172,Gabrielle,Adams,11/21/1967 0:00,M,F,gabrielle58@adventure-works.com,100000,1,Bachelors,Management,1,2,5621 Arcadia Pl.,11/4/2003 0:00,1-2 Miles
21173,11173,Sarah,Thomas,9/1/1967 0:00,S,F,sarah13@adventure-works.com,110000,0,Graduate Degree,Management,0,4,5636 Mt. Whitney Dr.,9/3/2003 0:00,0-1 Miles
21174,11174,Nicholas,Robinson,7/13/1967 0:00,M,M,nicholas19@adventure-works.com,110000,0,Graduate Degree,Management,1,0,1318 Lasalle Street,1/14/2004 0:00,2-5 Miles
21175,11175,Luis,Wang,3/5/1963 0:00,S,M,luis24@adventure-works.com,70000,0,Partial College,Skilled Manual,1,2,6943 Patterson Blvd.,2/28/2002 0:00,5-10 Miles
21176,11176,Mason,Roberts,1/25/1968 0:00,M,M,mason25@adventure-works.com,90000,4,Bachelors,Management,1,1,5753 Megan Dr.,8/6/2003 0:00,1-2 Miles
21177,11177,Jose,Flores,7/4/1942 0:00,M,M,jose6@adventure-works.com,110000,2,Graduate Degree,Management,1,2,3991 Rambling Rose Drive,9/30/2003 0:00,5-10 Miles
21178,11178,Nathan,Johnson,8/24/1943 0:00,M,M,nathan55@adventure-works.com,100000,2,Graduate Degree,Management,1,3,8927 Daylight Place,8/25/2003 0:00,1-2 Miles
21179,11179,Molly,Rodriguez,6/14/1943 0:00,M,F,molly18@adventure-works.com,120000,2,Graduate Degree,Management,1,3,5556 Riverland Dr.,9/13/2003 0:00,5-10 Miles
21180,11180,April,Anand,1/2/1943 0:00,M,F,april18@adventure-works.com,160000,1,Bachelors,Management,1,4,3531 Brookview Drive,9/18/2003 0:00,0-1 Miles
21181,11181,Devin,Martin,8/8/1943 0:00,M,M,devin13@adventure-works.com,170000,2,Graduate Degree,Management,1,2,1085 Greenbelt Way,11/8/2003 0:00,0-1 Miles
21182,11182,Stephanie,Torres,8/25/1944 0:00,S,F,stephanie19@adventure-works.com,70000,4,Bachelors,Management,1,2,6968 Mildred Ln.,2/29/2004 0:00,10+ Miles
21183,11183,Jasmine,Lee,7/15/1944 0:00,S,F,jasmine19@adventure-works.com,70000,4,Bachelors,Management,1,2,7502 Contuti Avenue,11/1/2003 0:00,10+ Miles
21184,11184,Meghan,Hernandez,11/16/1944 0:00,S,F,meghan3@adventure-works.com,70000,4,Bachelors,Management,1,2,5872 L St.,2/11/2004 0:00,10+ Miles
21185,11185,Ashley,Henderson,10/8/1944 0:00,S,F,ashley31@adventure-works.com,70000,4,Bachelors,Management,1,2,8834 San Jose Ave.,8/25/2003 0:00,10+ Miles
21186,11186,Sarah,Price,5/21/1944 0:00,S,F,sarah25@adventure-works.com,70000,4,Bachelors,Management,1,2,4815 Paraiso Ct.,4/20/2004 0:00,10+ Miles
21187,11187,Jennifer,Cooper,2/22/1944 0:00,M,F,jennifer63@adventure-works.com,60000,4,Graduate Degree,Management,1,2,2429 Longview Road,10/5/2003 0:00,10+ Miles
21188,11188,Catherine,Morris,9/6/1944 0:00,M,F,catherine16@adventure-works.com,60000,4,Graduate Degree,Management,0,2,6542 Stonewood Drive,5/4/2004 0:00,1-2 Miles
21189,11189,Lawrence,Blanco,7/15/1944 0:00,S,M,lawrence14@adventure-works.com,60000,4,Graduate Degree,Management,1,2,7502 Contuti Avenue,2/26/2002 0:00,10+ Miles
21190,11190,Carson,Bryant,6/22/1944 0:00,M,M,carson17@adventure-works.com,70000,5,Bachelors,Management,1,2,2995 Youngsdale Dr.,2/29/2004 0:00,10+ Miles
21191,11191,Kristi,Perez,12/18/1945 0:00,S,F,kristi39@adventure-works.com,70000,5,Bachelors,Management,1,3,1769 Lislin Ct,2/11/2002 0:00,10+ Miles
21192,11192,James,Brown,9/13/1945 0:00,M,M,james79@adventure-works.com,60000,4,Bachelors,Management,1,2,673 Old Mountain View Dr.,12/25/2003 0:00,2-5 Miles
21193,11193,Ian,Gray,2/13/1945 0:00,M,M,ian72@adventure-works.com,60000,4,Bachelors,Management,1,2,5941 Gill Dr.,8/29/2003 0:00,2-5 Miles
21194,11194,Jacqueline,Price,6/10/1945 0:00,M,F,jacqueline0@adventure-works.com,60000,4,Bachelors,Management,1,2,872 Mark Twain Dr,9/14/2003 0:00,2-5 Miles
21195,11195,Megan,Henderson,2/10/1946 0:00,M,F,megan55@adventure-works.com,60000,5,Bachelors,Management,1,3,8411 Mt. Olivet Place,10/16/2003 0:00,10+ Miles
21196,11196,Alfredo,Romero,6/7/1946 0:00,M,M,alfredo10@adventure-works.com,60000,5,Bachelors,Management,1,3,2499 Greendell Pl,9/4/2003 0:00,10+ Miles
21197,11197,Andrea,Morris,6/18/1946 0:00,M,F,andrea18@adventure-works.com,70000,3,Bachelors,Management,0,1,1883 Green View Court,11/3/2003 0:00,1-2 Miles
21198,11198,Brooke,Sanders,11/26/1946 0:00,S,F,brooke3@adventure-works.com,70000,4,Bachelors,Management,1,1,5192 Dumbarton Drive,8/9/2003 0:00,10+ Miles
21199,11199,Jacqueline,Bennett,11/6/1946 0:00,M,F,jacqueline1@adventure-works.com,70000,4,Bachelors,Management,1,1,8948 Chinquapin Court,9/19/2003 0:00,10+ Miles
21200,11200,Jason,Griffin,11/22/1947 0:00,M,M,jason18@adventure-works.com,70000,4,Bachelors,Management,1,1,7239 Nicholas Drive,8/11/2003 0:00,1-2 Miles
21201,11201,Amanda,Foster,8/18/1947 0:00,M,F,amanda37@adventure-works.com,70000,4,Bachelors,Management,1,1,3984 San Francisco,1/2/2004 0:00,10+ Miles
21202,11202,Alexia,Price,8/26/1947 0:00,M,F,alexia0@adventure-works.com,80000,5,Bachelors,Management,0,2,2079 Wellington Ct,3/18/2004 0:00,1-2 Miles
21203,11203,Luis,Diaz,8/21/1948 0:00,M,M,luis21@adventure-works.com,40000,2,High School,Professional,1,2,3682 Diablo View Road,8/24/2003 0:00,10+ Miles
21204,11204,Destiny,Rivera,6/1/1948 0:00,M,F,destiny33@adventure-works.com,40000,2,High School,Professional,1,2,6965 Appalachian Drive,2/10/2004 0:00,2-5 Miles
21205,11205,Abby,Fernandez,7/24/1948 0:00,M,F,abby13@adventure-works.com,40000,2,High School,Professional,1,2,8330 Glenside Court,1/28/2004 0:00,10+ Miles
21206,11206,Blake,Flores,9/24/1948 0:00,M,M,blake60@adventure-works.com,60000,2,Partial College,Professional,1,1,9410 Ferry St.,11/12/2003 0:00,10+ Miles
21207,11207,Danielle,Cox,7/19/1948 0:00,S,F,danielle12@adventure-works.com,60000,2,Partial College,Professional,1,1,2346 Wren Ave,8/4/2003 0:00,10+ Miles
21208,11208,Maria,Reed,2/4/1948 0:00,M,F,maria4@adventure-works.com,60000,2,Bachelors,Management,1,0,1413 Bridgeview St,9/5/2003 0:00,10+ Miles
21209,11209,Allison,Evans,1/13/1948 0:00,M,F,allison21@adventure-works.com,60000,2,Bachelors,Management,1,0,3515 Sutton Circle,9/26/2003 0:00,10+ Miles
21210,11210,Edward,Wood,6/8/1948 0:00,M,M,edward50@adventure-works.com,70000,4,Partial College,Professional,1,2,1039 Adelaide St.,11/7/2003 0:00,10+ Miles
21211,11211,Samantha,Russell,10/12/1949 0:00,M,F,samantha42@adventure-works.com,40000,2,High School,Professional,1,2,9256 Village Oaks Dr.,8/5/2003 0:00,2-5 Miles
21212,11212,Chloe,Campbell,11/5/1949 0:00,M,F,chloe4@adventure-works.com,40000,2,High School,Professional,1,2,3562 East Ave.,8/3/2003 0:00,2-5 Miles
21213,11213,Stephanie,Murphy,5/14/1949 0:00,S,F,stephanie11@adventure-works.com,60000,2,Partial College,Professional,1,2,5514 Grant Street,9/29/2003 0:00,10+ Miles
21214,11214,Charles,Miller,11/7/1949 0:00,S,M,charles9@adventure-works.com,60000,2,Partial College,Professional,1,2,2719 Little Dr,2/15/2004 0:00,10+ Miles
21215,11215,Ana,Perry,6/21/1950 0:00,M,F,ana7@adventure-works.com,40000,2,Partial High School,Skilled Manual,1,2,3114 Arlington Way,8/19/2003 0:00,10+ Miles
21216,11216,Jasmine,Torres,5/20/1950 0:00,S,F,jasmine32@adventure-works.com,60000,2,Partial College,Professional,1,2,8328 San Francisco,2/15/2002 0:00,10+ Miles
21217,11217,Natalie,Adams,2/11/1950 0:00,S,F,natalie58@adventure-works.com,60000,2,Partial College,Professional,1,2,6592 Bent Tree Lane,2/10/2002 0:00,10+ Miles
21218,11218,Olivia,Brown,9/11/1950 0:00,S,F,olivia4@adventure-works.com,60000,2,Partial College,Professional,0,2,3964 Stony Hill Circle,9/1/2003 0:00,2-5 Miles
21219,11219,Charles,Cook,12/2/1950 0:00,M,M,charles69@adventure-works.com,60000,2,High School,Professional,1,2,6871 Bel Air Dr.,5/1/2004 0:00,10+ Miles
21220,11220,Erica,Huang,2/23/1950 0:00,M,F,erica5@adventure-works.com,60000,2,Partial College,Professional,1,1,9142 All Ways Drive,9/15/2003 0:00,10+ Miles
21221,11221,Nathan,Perry,6/10/1950 0:00,M,M,nathan3@adventure-works.com,70000,4,Partial College,Professional,1,1,9714 Nicholas Drive,10/9/2003 0:00,1-2 Miles
21222,11222,Alexandra,Rivera,8/17/1950 0:00,M,F,alexandra11@adventure-works.com,80000,3,Bachelors,Management,1,1,4999 Corte Segunda,5/4/2004 0:00,1-2 Miles
21223,11223,Hailey,Patterson,9/16/1951 0:00,S,F,hailey30@adventure-works.com,70000,2,High School,Professional,1,2,5045 Vancouver Way,8/2/2003 0:00,2-5 Miles
21224,11224,Tiffany,Li,9/6/1951 0:00,S,F,tiffany3@adventure-works.com,70000,2,High School,Professional,1,2,6404 Del Mar Ave,2/7/2002 0:00,10+ Miles
21225,11225,Madison,Lee,2/16/1951 0:00,M,F,madison22@adventure-works.com,60000,2,Partial College,Professional,1,1,5927 Seaview Avenue,12/24/2003 0:00,10+ Miles
21226,11226,Sydney,Ross,9/27/1951 0:00,M,F,sydney26@adventure-works.com,60000,2,Partial College,Professional,1,1,5252 Santa Fe,8/25/2003 0:00,2-5 Miles
21227,11227,Marshall,Chavez,8/12/1951 0:00,S,M,marshall35@adventure-works.com,60000,2,Partial College,Professional,1,2,9022 Estudillo Street,2/3/2002 0:00,10+ Miles
21228,11228,Ashley,Jones,4/19/1951 0:00,M,F,ashley3@adventure-works.com,60000,2,Partial College,Professional,1,2,7681 Willow Pass Road,4/27/2004 0:00,10+ Miles
21229,11229,Adrian,Stewart,12/3/1951 0:00,S,M,adrian21@adventure-works.com,70000,4,Partial College,Professional,1,1,6898 Shaw Rd.,1/28/2004 0:00,10+ Miles
21230,11230,Amber,Turner,4/3/1951 0:00,M,F,amber4@adventure-works.com,70000,4,Partial College,Professional,0,2,6345 Ridge Circle,1/17/2004 0:00,2-5 Miles
21231,11231,Dennis,Zhang,11/14/1952 0:00,M,M,dennis1@adventure-works.com,60000,2,High School,Professional,1,2,3951 Calle Verde Drive,8/14/2003 0:00,10+ Miles
21232,11232,Hailey,Bryant,9/27/1952 0:00,M,F,hailey38@adventure-works.com,60000,3,High School,Professional,0,2,2828 Rogers Ave.,3/23/2004 0:00,2-5 Miles
21233,11233,Todd,Li,9/9/1952 0:00,M,M,todd5@adventure-works.com,70000,4,Partial College,Professional,1,2,5897 Scottsdale Rd.,8/12/2003 0:00,10+ Miles
21234,11234,Anna,Griffin,11/19/1952 0:00,S,F,anna46@adventure-works.com,70000,4,Partial College,Professional,1,2,7221 Peachwillow Street,8/12/2003 0:00,10+ Miles
21235,11235,Angel,Stewart,2/8/1952 0:00,M,M,angel24@adventure-works.com,70000,4,Partial College,Professional,1,2,2585 La Salle Ct.,1/5/2004 0:00,10+ Miles
21236,11236,Jeremy,Butler,3/5/1952 0:00,S,M,jeremy29@adventure-works.com,70000,5,Partial College,Professional,1,2,8811 The Trees Dr.,4/5/2004 0:00,10+ Miles
21237,11237,Clarence,Anand,9/23/1958 0:00,S,M,clarence36@adventure-works.com,130000,2,Bachelors,Management,0,4,Welt Platz 6,3/8/2002 0:00,0-1 Miles
21238,11238,Mayra,Prasad,8/10/1958 0:00,S,F,mayra9@adventure-works.com,130000,2,Bachelors,Management,0,4,1119 Elderwood Dr.,7/9/2001 0:00,0-1 Miles
21239,11239,Latoya,Goel,10/6/1958 0:00,M,F,latoya18@adventure-works.com,130000,2,Partial College,Professional,0,2,8154 Pheasant Circle,7/22/2001 0:00,5-10 Miles
21240,11240,Anne,Hernandez,12/11/1958 0:00,M,F,anne4@adventure-works.com,160000,2,Partial College,Professional,1,4,76 Woodcrest Dr.,8/30/2001 0:00,5-10 Miles
21241,11241,Lisa,Cai,10/11/1957 0:00,S,F,lisa24@adventure-works.com,100000,2,Partial College,Professional,1,4,"102, rue de Berri",3/14/2003 0:00,5-10 Miles
21242,11242,Larry,Munoz,11/11/1957 0:00,M,M,larry9@adventure-works.com,110000,2,Partial College,Professional,1,3,Midi-Couleurs,3/23/2003 0:00,5-10 Miles
21243,11243,Robin,Alvarez,10/9/1957 0:00,M,F,robin2@adventure-works.com,150000,2,Partial College,Professional,1,3,4086 Emmons Canyon Lane,8/24/2001 0:00,0-1 Miles
21244,11244,Alexis,Coleman,11/26/1957 0:00,S,F,alexis28@adventure-works.com,170000,2,Bachelors,Management,0,3,7140 Camelback Road,8/15/2001 0:00,0-1 Miles
21245,11245,Ricky,Vazquez,10/27/1956 0:00,M,M,ricky15@adventure-works.com,120000,3,High School,Professional,0,4,Roßstr 9928,3/29/2002 0:00,5-10 Miles
21246,11246,Latasha,Rubio,10/9/1956 0:00,M,F,latasha21@adventure-works.com,120000,3,High School,Professional,0,4,Alderstr 7690,4/5/2002 0:00,5-10 Miles
21247,11247,Claudia,Zhou,6/6/1956 0:00,S,F,claudia7@adventure-works.com,130000,3,Partial College,Professional,0,3,6516 Beauer Lane,8/21/2001 0:00,0-1 Miles
21248,11248,Tristan,Alexander,3/26/1955 0:00,M,M,tristan19@adventure-works.com,110000,3,Partial College,Professional,1,4,"88, avenue des Champs-Elysées",1/15/2004 0:00,10+ Miles
21249,11249,Cindy,Patel,7/13/1955 0:00,M,F,cindy3@adventure-works.com,130000,3,Partial College,Professional,1,3,Essener Straße 123,4/11/2002 0:00,0-1 Miles
21250,11250,Shannon,Liu,3/12/1955 0:00,M,F,shannon4@adventure-works.com,170000,3,High School,Professional,1,2,4185 Keywood Ct.,9/17/2001 0:00,5-10 Miles
21251,11251,Xavier,Long,7/4/1932 0:00,S,M,xavier51@adventure-works.com,30000,4,High School,Professional,0,2,9245 Dantley Way,4/20/2004 0:00,5-10 Miles
21252,11252,Nicholas,Thompson,6/7/1932 0:00,S,M,nicholas16@adventure-works.com,90000,3,Graduate Degree,Management,1,1,504 O St.,2/14/2002 0:00,2-5 Miles
21253,11253,José,Hernandez,2/28/1933 0:00,M,M,josé54@adventure-works.com,60000,2,Graduate Degree,Management,1,2,5703 Donald Dr.,9/2/2003 0:00,1-2 Miles
21254,11254,Johnathan,Vance,3/3/1933 0:00,M,M,johnathan5@adventure-works.com,70000,4,Graduate Degree,Management,1,2,9430 Versailles Pl,5/26/2004 0:00,5-10 Miles
21255,11255,Colin,Lin,4/4/1933 0:00,M,M,colin8@adventure-works.com,70000,4,Graduate Degree,Management,1,2,6083 San Jose,8/27/2003 0:00,5-10 Miles
21256,11256,Katelyn,Hernandez,9/20/1933 0:00,M,F,katelyn42@adventure-works.com,70000,4,Graduate Degree,Management,1,2,7496 Deerfield Dr.,10/17/2003 0:00,5-10 Miles
21257,11257,Jacqueline,Powell,1/6/1933 0:00,S,F,jacqueline9@adventure-works.com,120000,1,Graduate Degree,Management,1,4,4076 Northwood Dr,2/24/2002 0:00,2-5 Miles
21258,11258,Xavier,Hill,6/28/1933 0:00,M,M,xavier26@adventure-works.com,120000,1,Graduate Degree,Management,1,4,2707 Virgil Street,11/22/2003 0:00,2-5 Miles
21259,11259,Victoria,Stewart,3/27/1965 0:00,M,F,victoria24@adventure-works.com,100000,4,Partial College,Professional,1,4,3623 Barquentine Court,3/7/2002 0:00,2-5 Miles
21260,11260,Katelyn,Kelly,4/12/1965 0:00,M,F,katelyn1@adventure-works.com,110000,2,Bachelors,Management,1,3,7085 Solano Drive,8/9/2003 0:00,2-5 Miles
21261,11261,Stephanie,Collins,4/24/1965 0:00,M,F,stephanie52@adventure-works.com,130000,1,Graduate Degree,Management,1,1,2868 Central Avenue,3/30/2002 0:00,0-1 Miles
21262,11262,Jennifer,Simmons,5/4/1964 0:00,M,F,jennifer88@adventure-works.com,80000,4,Bachelors,Management,1,0,7959 Mt. Wilson Way,8/31/2003 0:00,0-1 Miles
21263,11263,Trinity,Richardson,9/11/1964 0:00,M,F,trinity9@adventure-works.com,90000,5,Partial College,Professional,1,3,3063 Blue Jay Drive,3/1/2002 0:00,2-5 Miles
21264,11264,Eduardo,Martin,6/17/1964 0:00,S,M,eduardo13@adventure-works.com,90000,5,Partial College,Professional,0,3,5137 Pheasant Court,7/6/2003 0:00,0-1 Miles
21265,11265,Elizabeth,Jones,7/13/1964 0:00,M,F,elizabeth7@adventure-works.com,90000,5,Partial College,Professional,1,3,2253 Firestone Dr.,7/7/2003 0:00,0-1 Miles
21266,11266,Taylor,Howard,5/5/1964 0:00,S,F,taylor14@adventure-works.com,90000,0,Partial College,Professional,0,1,7396 Stratton Circle,3/13/2002 0:00,5-10 Miles
21267,11267,David,Diaz,10/2/1964 0:00,S,M,david55@adventure-works.com,120000,4,Partial College,Professional,1,4,2075 Browse Ct,3/20/2002 0:00,2-5 Miles
21268,11268,Katelyn,Carter,5/3/1964 0:00,M,F,katelyn33@adventure-works.com,130000,2,Graduate Degree,Management,1,2,3050 Monte Cresta Avenue,11/30/2003 0:00,1-2 Miles
21269,11269,Ryan,Foster,10/13/1964 0:00,M,M,ryan19@adventure-works.com,130000,2,Graduate Degree,Management,1,2,5376 Sahara Drive,2/23/2004 0:00,0-1 Miles
21270,11270,Robert,Lee,5/4/1964 0:00,M,M,robert82@adventure-works.com,130000,2,Graduate Degree,Management,1,3,5461 Camino Verde Ct.,3/13/2002 0:00,0-1 Miles
21271,11271,Danielle,Reed,6/5/1964 0:00,S,F,danielle23@adventure-works.com,150000,2,Bachelors,Management,0,4,6683 Carrick Ct,3/30/2002 0:00,1-2 Miles
21272,11272,Lauren,Martinez,11/10/1956 0:00,S,F,lauren35@adventure-works.com,70000,4,Partial College,Professional,1,0,4357 Tosca Way,3/22/2002 0:00,5-10 Miles
21273,11273,Nathan,Lal,10/1/1956 0:00,M,M,nathan26@adventure-works.com,90000,2,Partial College,Professional,1,0,7064 Cypress Ave,11/15/2003 0:00,10+ Miles
21274,11274,Kyle,Foster,4/12/1934 0:00,M,M,kyle11@adventure-works.com,50000,2,Graduate Degree,Management,1,2,5617 Landing Dr,3/1/2002 0:00,5-10 Miles
21275,11275,Jenny,Rai,1/18/1934 0:00,M,F,jenny40@adventure-works.com,80000,4,Graduate Degree,Management,1,2,1440 Willow Pass Dr.,3/2/2002 0:00,0-1 Miles
21276,11276,Nancy,Chapman,9/19/1963 0:00,M,F,nancy7@adventure-works.com,80000,4,Partial College,Professional,1,2,1480 Shoenic,8/2/2003 0:00,2-5 Miles
21277,11277,Charles,Jackson,6/10/1963 0:00,M,M,charles15@adventure-works.com,80000,4,Partial College,Professional,1,2,3400 Folson Drive,8/6/2003 0:00,0-1 Miles
21278,11278,Jonathan,Phillips,8/20/1963 0:00,S,M,jonathan35@adventure-works.com,90000,0,Partial College,Professional,0,1,8772 Rock Creek Way,3/19/2002 0:00,10+ Miles
21279,11279,Amanda,Cook,9/12/1963 0:00,M,F,amanda3@adventure-works.com,90000,0,Partial College,Professional,1,1,9187 Vista Del Sol,9/4/2003 0:00,10+ Miles
21280,11280,Robert,Collins,8/21/1963 0:00,M,M,robert45@adventure-works.com,90000,0,Partial College,Professional,1,1,5271 Sierra Road,1/2/2004 0:00,10+ Miles
21281,11281,Megan,Barnes,10/10/1963 0:00,S,F,megan53@adventure-works.com,110000,4,Bachelors,Management,1,4,40 Ellis St.,3/16/2002 0:00,5-10 Miles
21282,11282,Christian,Thomas,1/16/1962 0:00,M,M,christian46@adventure-works.com,90000,5,Partial College,Professional,1,4,5205 Coralie Drive,3/3/2002 0:00,1-2 Miles
21283,11283,Arturo,Lal,10/26/1962 0:00,M,M,arturo33@adventure-works.com,110000,1,Bachelors,Management,1,2,4593 Mendouno Dr.,11/30/2003 0:00,1-2 Miles
21284,11284,Theresa,Serrano,3/27/1962 0:00,M,F,theresa12@adventure-works.com,110000,1,Bachelors,Management,1,2,9007 S Royal Links Circle,8/10/2003 0:00,1-2 Miles
21285,11285,Jeremy,Anderson,3/19/1962 0:00,M,M,jeremy2@adventure-works.com,120000,1,Partial College,Professional,0,4,7655 Greer Ave,1/28/2004 0:00,2-5 Miles
21286,11286,Hunter,Griffin,3/3/1962 0:00,M,M,hunter16@adventure-works.com,170000,0,Graduate Degree,Management,1,4,4079 Redbird Lane,3/24/2002 0:00,2-5 Miles
